name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
australia,2024-01-01,80,58.4,66.5,80.4,58.4,66.6,56.7,72,0,0,0,,0,0,20.6,12.4,86.8,1021,76.3,6.2,304.9,26.4,10,10,2024-01-01T05:51:46,2024-01-01T20:21:25,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"YSCB,95925099999,94925099999,F0067,94927099999,95716099999,94926099999"
australia,2024-01-02,80.5,63,70.5,81.7,63,70.5,61.8,75.7,0.028,100,8.33,rain,0,0,18.6,11,53.6,1018.3,76.9,6.2,214.3,18.4,10,10,2024-01-02T05:52:31,2024-01-02T20:21:36,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"YSCB,95925099999,94925099999,F0067,94927099999,95716099999,94926099999"
australia,2024-01-03,85.5,64.2,72.3,86.7,64.2,72.7,64.2,78,0.13,100,12.5,rain,0,0,15,14.1,340,1016,82.6,6.2,232.5,20.2,10,30,2024-01-03T05:53:17,2024-01-03T20:21:44,0.73,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"YSCB,95925099999,94925099999,F0067,94927099999,95716099999,94926099999"
australia,2024-01-04,74.3,62.9,67.3,74.3,62.9,67.3,63.8,89.3,0.38,100,12.5,rain,0,0,24.6,12.7,105.1,1017.6,90.1,6.2,168.7,14.7,7,10,2024-01-04T05:54:05,2024-01-04T20:21:51,0.75,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"YSCB,95925099999,94925099999,F0067,94927099999,95716099999,94926099999"
australia,2024-01-05,71.8,58.8,64.9,71.8,58.8,64.9,56.5,75.1,0.001,100,4.17,rain,0,0,22.1,18.6,85.3,1021.5,86.5,6.2,154.7,13.3,7,10,2024-01-05T05:54:54,2024-01-05T20:21:55,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"YSCB,95925099999,F4257,94925099999,F0067,94927099999,95716099999,94926099999"
australia,2024-01-06,76.8,57.1,65.3,76.8,57.1,65.3,51.5,63,0,0,0,,0,0,23.9,14.4,73.1,1020.7,74.7,6.2,359.6,31,10,10,2024-01-06T05:55:44,2024-01-06T20:21:58,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"YSCB,95925099999,94925099999,F0067,94927099999,95716099999,94926099999"
australia,2024-01-07,80.8,57.7,69.2,81.6,57.7,69.2,58.2,69.3,0,0,0,rain,0,0,15.2,10,16.6,1016.1,85.6,6.2,248.8,21.3,10,10,2024-01-07T05:56:35,2024-01-07T20:21:59,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"YSCB,95925099999,94925099999,F0067,94927099999,95716099999,94926099999"
australia,2024-01-08,74.8,66.2,69.3,74.8,66.2,69.3,66.8,92,0.546,100,16.67,rain,0,0,33.8,17.3,347.9,1010.1,80.3,6.2,88.4,7.6,4,10,2024-01-08T05:57:27,2024-01-08T20:21:58,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"YSCB,95925099999,94925099999,F0067,94927099999,95716099999,94926099999"
australia,2024-01-09,80,62.4,68,81.2,62.4,68,61.2,80.8,0.256,100,8.33,rain,0,0,22.6,14.5,138.6,1012.4,85.1,6.2,225,19.4,10,10,2024-01-09T05:58:21,2024-01-09T20:21:54,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"YSCB,95925099999,94925099999,F0067,94927099999,95716099999,94926099999"
australia,2024-01-10,87.2,62.4,72.9,86.2,62.4,72.8,61.5,72.1,0,0,0,,0,0,14.5,15.3,299.4,1014.2,61.5,6.2,322.8,27.9,10,10,2024-01-10T05:59:15,2024-01-10T20:21:49,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"YSCB,95925099999,94925099999,F0067,94927099999,95716099999,94926099999"
australia,2024-01-11,83.8,64,73,86.9,64,73.6,64.7,76.8,0,0,0,rain,0,0,18.3,16.5,76.7,1019.1,50.7,6.2,273.6,23.4,10,10,2024-01-11T06:00:10,2024-01-11T20:21:42,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"YSCB,95925099999,94925099999,F0067,94927099999,95716099999,94926099999"
australia,2024-01-12,85.4,64.8,74.6,84.9,64.8,74.6,61.8,67.1,0,0,0,,0,0,18.8,12.1,61.5,1020.1,47.7,6.2,304.5,26.2,10,10,2024-01-12T06:01:06,2024-01-12T20:21:33,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"YSCB,95925099999,94925099999,F0067,94927099999,95716099999,94926099999"
australia,2024-01-13,87.8,60.9,69.8,87.8,60.9,70.1,63.5,83.4,1.392,100,8.33,rain,0,0,27.1,19.8,134.5,1016.9,57.3,6,261.9,22.7,10,10,2024-01-13T06:02:02,2024-01-13T20:21:22,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"YSCB,95925099999,94925099999,F0067,94927099999,95716099999,94926099999"
australia,2024-01-14,71.6,57.6,64.3,71.6,57.6,64.3,57.8,80.6,0.016,100,8.33,rain,0,0,27.1,18.8,127.2,1019.7,88.1,6.2,157.3,13.4,5,10,2024-01-14T06:03:00,2024-01-14T20:21:09,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"YSCB,95925099999,94925099999,F0067,94927099999,95716099999,94926099999"
australia,2024-01-15,67.4,55.6,60.7,67.4,55.6,60.7,54.1,80.1,0.312,100,16.67,rain,0,0,25.5,16.6,113.1,1022.2,95,6.4,103.9,9,4,10,2024-01-15T06:03:58,2024-01-15T20:20:55,0.12,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"YSCB,95925099999,94925099999,F0067,94927099999,95716099999,94926099999"
australia,2024-01-16,71,57.2,63.4,71,57.2,63.4,57.1,80.7,0.113,100,8.33,rain,0,0,24.8,11.9,104.4,1016.6,87.5,6.2,157,13.3,6,10,2024-01-16T06:04:57,2024-01-16T20:20:38,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"YSCB,95925099999,94925099999,F0067,94927099999,95716099999,94926099999"
australia,2024-01-17,71.5,57.6,65.4,71.5,57.6,65.4,63.8,95,0.387,100,8.33,rain,0,0,28.6,15.1,348.2,1007.5,88.4,6,102.1,8.8,6,10,2024-01-17T06:05:56,2024-01-17T20:20:19,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"YSCB,95925099999,94925099999,F0067,94927099999,95716099999,94926099999"
australia,2024-01-18,74.8,60.7,68.4,74.8,60.7,68.4,53.2,63.5,0.014,100,8.33,rain,0,0,26.2,21.1,313.5,1003.6,35.4,6.2,344.5,29.7,10,10,2024-01-18T06:06:56,2024-01-18T20:19:59,0.25,"Rain, Partially cloudy",Clearing in the afternoon with rain.,rain,"YSCB,95925099999,94925099999,F0067,94927099999,95716099999,94926099999"
australia,2024-01-19,77.3,53.6,65.9,77.3,53.6,65.9,49.8,58,0,0,0,,0,0,21.7,18.9,350.6,1007.7,41.4,6.2,367.2,31.7,10,10,2024-01-19T06:07:56,2024-01-19T20:19:36,0.26,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"YSCB,95925099999,94925099999,F0067,94927099999,95716099999,94926099999"
australia,2024-01-20,78.7,57.3,68.4,78.7,57.3,68.4,56.4,68.5,0,0,0,,0,0,19.5,13.2,347.3,1010.3,91.8,6.2,282.1,24.4,10,10,2024-01-20T06:08:57,2024-01-20T20:19:12,0.3,Overcast,Cloudy skies throughout the day.,cloudy,"YSCB,95925099999,94925099999,F0067,94927099999,95716099999,94926099999"
australia,2024-01-21,89.6,53.7,72.4,86.3,53.7,71.6,52.2,56.4,0,0,0,,0,0,39.1,22.2,305.2,1006.1,14.4,6.6,340.3,29.3,10,10,2024-01-21T06:09:58,2024-01-21T20:18:46,0.33,Clear,Clear conditions throughout the day.,clear-day,"YSCB,95925099999,94925099999,F0067,94927099999,95716099999,94926099999"
australia,2024-01-22,76.7,53.9,64.2,76.7,53.9,64.2,53.3,69.6,0,0,0,,0,0,20.8,17.7,111.2,1011.4,80.1,6.2,323.1,27.8,10,10,2024-01-22T06:11:00,2024-01-22T20:18:18,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"YSCB,95925099999,94925099999,F0067,94927099999,95716099999,94926099999"
australia,2024-01-23,78.2,58.8,66.6,78.2,58.8,66.6,55.6,69.5,0.002,100,4.17,rain,0,0,24.6,10.8,68.1,1014.3,72.8,6.2,333.5,28.8,10,10,2024-01-23T06:12:02,2024-01-23T20:17:48,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"YSCB,95925099999,94925099999,F0067,94927099999,95716099999,94926099999"
australia,2024-01-24,80.4,54.1,68.4,81.1,54.1,68.5,59.5,76,0,0,0,,0,0,29.8,15.2,352.3,1011.7,57.3,6.2,133,11.7,7,10,2024-01-24T06:13:04,2024-01-24T20:17:16,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"YSCB,95925099999,94925099999,F0067,94927099999,95716099999,94926099999"
australia,2024-01-25,84.1,66,75,85,66,75.5,63,67.2,0.002,100,4.17,rain,0,0,24.8,12.6,1.1,1009.8,91.7,6.2,157.7,13.5,6,10,2024-01-25T06:14:06,2024-01-25T20:16:43,0.48,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"YSCB,95925099999,94925099999,F0067,94927099999,95716099999,94926099999"
australia,2024-01-26,80,64.2,73,79.7,64.2,73,59,65.3,0.008,100,4.17,rain,0,0,33.3,17.5,311.9,1004.3,78.9,6.2,202,17.2,7,10,2024-01-26T06:15:09,2024-01-26T20:16:08,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"YSCB,95925099999,94925099999,F0067,94927099999,95716099999,94926099999"
australia,2024-01-27,80.3,53.9,67,79.3,53.9,67,50,59.9,0,0,0,,0,0,20.8,16.5,339.2,1006.2,48.4,6.2,318.8,27.5,10,10,2024-01-27T06:16:12,2024-01-27T20:15:31,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"YSCB,95925099999,94925099999,F0067,94927099999,95716099999,94926099999"
australia,2024-01-28,80.2,51.5,65.9,80,51.5,65.9,53.5,69.1,0,0,0,,0,0,24.2,18.6,56.7,1010.4,35.5,6.2,337.2,29.2,10,10,2024-01-28T06:17:15,2024-01-28T20:14:52,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"YSCB,95925099999,94925099999,F0067,94927099999,95716099999,94926099999"
australia,2024-01-29,87.5,59.2,72.7,86.2,59.2,72.4,57,61.9,0,0,0,,0,0,22.8,13.2,48.2,1011.9,31.1,6.2,343.5,29.5,10,10,2024-01-29T06:18:17,2024-01-29T20:14:12,0.61,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"YSCB,95925099999,94925099999,F0067,94927099999,95716099999,94926099999"
australia,2024-01-30,82.5,57.4,71.1,84.7,57.4,71.4,58.9,66.7,0,0,0,,0,0,24.2,12.2,78.8,1013.5,52.6,6.2,283.5,24.4,10,10,2024-01-30T06:19:20,2024-01-30T20:13:30,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"YSCB,95925099999,94925099999,F0067,94927099999,95716099999,94926099999"
australia,2024-01-31,77,64.1,69.4,77,64.1,69.4,62.2,78.5,0.012,100,4.17,rain,0,0,16.3,17.5,72.8,1013.4,90.5,6.2,204,17.6,10,10,2024-01-31T06:20:23,2024-01-31T20:12:47,0.67,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"YSCB,95925099999,94925099999,F0067,94927099999,95716099999,94926099999"
australia,2024-02-01,87.7,61.1,72.3,87.5,61.1,72.2,58.1,64.5,0,0,0,,0,0,22.4,15.7,324.9,1011.7,52.5,6.2,325.6,28.1,10,10,2024-02-01T06:21:26,2024-02-01T20:12:02,0.71,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"YSCB,95925099999,94925099999,F0067,94927099999,95716099999,94926099999"
australia,2024-02-02,87.3,53.8,71.1,84.8,53.8,70.5,53.8,60.6,0,0,0,,0,0,20.1,17.3,35.2,1008.4,19.4,5.7,344.2,29.7,10,10,2024-02-02T06:22:29,2024-02-02T20:11:15,0.74,Clear,Clear conditions throughout the day.,clear-day,"YSCB,95925099999,94925099999,F0067,94927099999,95716099999,94926099999"
australia,2024-02-03,87.4,57.7,72.1,85.4,57.7,71.7,57.1,64.2,0,0,0,,0,0,17.4,12.3,18.8,1011.4,45.8,6.2,339.3,29.3,10,10,2024-02-03T06:23:32,2024-02-03T20:10:27,0.75,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"YSCB,95925099999,94925099999,F0067,94927099999,95716099999,94926099999"
australia,2024-02-04,90.8,59.1,74.4,88.4,59.1,73.9,57.2,60.3,0,0,0,,0,0,23.9,16.2,338,1008.8,91.9,6.2,236.5,20.6,8,10,2024-02-04T06:24:35,2024-02-04T20:09:37,0.81,Overcast,Cloudy skies throughout the day.,cloudy,"YSCB,95925099999,94925099999,F0067,94927099999,95716099999,94926099999"
australia,2024-02-05,77.9,65.8,69.5,77.9,65.8,69.5,65.2,87.7,0.511,100,16.67,rain,0,0,22.1,14.8,6.5,1010,97.7,6.2,49.5,4.4,2,10,2024-02-05T06:25:37,2024-02-05T20:08:46,0.84,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"YSCB,95925099999,F4257,94925099999,F0067,94927099999,95716099999,94926099999"
australia,2024-02-06,78.5,58.9,67.4,78.5,58.9,67.4,62.2,84.3,0.453,100,8.33,rain,0,0,19.2,12.7,106.4,1012.8,96.2,6.6,134.8,11.8,5,10,2024-02-06T06:26:40,2024-02-06T20:07:53,0.87,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"YSCB,95925099999,94925099999,F0067,94927099999,95716099999,94926099999"
australia,2024-02-07,73,49.9,61.1,73,46.6,60.9,48.7,65,0,0,0,,0,0,22.6,17.5,122.6,1021.6,66.4,6.2,299.3,25.9,10,10,2024-02-07T06:27:42,2024-02-07T20:06:59,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"YSCB,95925099999,94925099999,F0067,94927099999,95716099999,94926099999"
australia,2024-02-08,72.8,55.5,63.6,72.8,55.5,63.6,51,65.2,0,0,0,,0,0,18.6,14.4,104.7,1024.8,72.6,6.2,312.5,27.1,10,10,2024-02-08T06:28:44,2024-02-08T20:06:04,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"YSCB,95925099999,94925099999,F0067,94927099999,95716099999,94926099999"
australia,2024-02-09,82.2,48.3,64.8,80.9,47.1,64.4,51.3,67.2,0,0,0,,0,0,24.2,14.5,95.9,1022.4,22.7,6.2,334.4,29,10,10,2024-02-09T06:29:46,2024-02-09T20:05:07,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"YSCB,95925099999,94925099999,F0067,94927099999,95716099999,94926099999"
australia,2024-02-10,71.6,59,65,71.6,59,65,55.7,73.3,0.018,100,8.33,rain,0,0,21.9,14.3,124.8,1024.9,89.8,6.1,312.5,27.1,10,10,2024-02-10T06:30:47,2024-02-10T20:04:08,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"YSCB,95925099999,94925099999,F0067,94927099999,95716099999,94926099999"
australia,2024-02-11,80.1,57.1,66.4,80,57.1,66.4,54.8,69.3,0.007,100,8.33,rain,0,0,19,8,64,1022.4,51.6,6.1,284,24.5,10,10,2024-02-11T06:31:49,2024-02-11T20:03:09,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"YSCB,95925099999,94925099999,F0067,94927099999,95716099999,94926099999"
australia,2024-02-12,85.9,53.3,70.3,85.7,53.3,70.3,57.2,67.9,0,0,0,,0,0,9.6,12.3,8.9,1018.9,19.2,6.2,322.1,27.8,10,10,2024-02-12T06:32:50,2024-02-12T20:02:08,0.07,Clear,Clear conditions throughout the day.,clear-day,"YSCB,95925099999,94925099999,F0067,94927099999,95716099999,94926099999"
australia,2024-02-13,85.6,58.5,70.7,85.7,58.5,70.8,58.7,68.8,0.002,100,4.17,rain,0,0,31.1,19.1,327.8,1014.2,27.8,6.2,297.3,25.6,10,10,2024-02-13T06:33:50,2024-02-13T20:01:06,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"YSCB,95925099999,94925099999,F0067,94927099999,95716099999,94926099999"
australia,2024-02-14,80.1,58.7,68.1,80.7,58.7,68.1,59.5,76.6,0.396,100,8.33,rain,0,0,32.4,18.3,0.4,1013.1,75.7,6.1,254.8,22,10,10,2024-02-14T06:34:51,2024-02-14T20:00:03,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"YSCB,95925099999,94925099999,F0067,94927099999,95716099999,94926099999"
australia,2024-02-15,69.1,57,61.9,69.1,57,61.9,54.1,75.9,0,0,0,rain,0,0,17.4,13.5,91.8,1020.9,97.1,6.2,122,10.5,5,10,2024-02-15T06:35:51,2024-02-15T19:58:59,0.17,Overcast,Cloudy skies throughout the day.,cloudy,"YSCB,95925099999,94925099999,F0067,94927099999,95716099999,94926099999"
australia,2024-02-16,80.3,60.7,68,81.6,60.7,68.1,60.6,78.3,0.001,100,4.17,rain,0,0,19.7,12.2,111,1021.9,84.4,6.2,228.7,19.9,10,30,2024-02-16T06:36:51,2024-02-16T19:57:53,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"YSCB,95925099999,94925099999,F0067,94927099999,95716099999,94926099999"
australia,2024-02-17,86,59.7,70.7,87,59.7,71,62.2,77.2,0.468,100,4.17,rain,0,0,20.4,19.7,5.1,1021.2,70,6,274.5,23.8,10,10,2024-02-17T06:37:50,2024-02-17T19:56:47,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"YSCB,95925099999,94925099999,F0067,94927099999,95716099999,94926099999"
australia,2024-02-18,87.7,61.1,71.5,85.9,61.1,71.5,60,72.3,0.039,100,12.5,rain,0,0,32.2,20.2,32.8,1018.8,62.3,6.6,290.7,25.1,10,30,2024-02-18T06:38:49,2024-02-18T19:55:39,0.28,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"YSCB,95925099999,94925099999,F0067,94927099999,95716099999,94926099999"
australia,2024-02-19,80.4,57.2,67.7,81.6,57.2,67.8,58.9,74.9,0.001,100,4.17,rain,0,0,15.4,16.6,81.6,1018.9,84.8,6.2,259.2,22.6,10,30,2024-02-19T06:39:48,2024-02-19T19:54:30,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"YSCB,95925099999,94925099999,F0067,94927099999,95716099999,94926099999"
australia,2024-02-20,77.2,60.8,67.6,77.2,60.8,67.6,58.3,73.8,0.005,100,4.17,rain,0,0,17.4,16.5,79.1,1019,76.9,6.2,219.8,19.1,9,10,2024-02-20T06:40:46,2024-02-20T19:53:21,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"YSCB,95925099999,94925099999,F0067,94927099999,95716099999,94926099999"
australia,2024-02-21,74.8,55.5,65.4,74.8,55.5,65.4,58.9,80.9,0.093,100,8.33,rain,0,0,15,14.3,94.4,1017.4,72.6,6.1,199.1,17.3,8,10,2024-02-21T06:41:44,2024-02-21T19:52:10,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"YSCB,95925099999,94925099999,F0067,94927099999,95716099999,94926099999"
australia,2024-02-22,87.5,60.5,71.9,86.5,60.5,71.7,58.9,68.7,0.006,100,4.17,rain,0,0,20.6,15.6,334.9,1013.5,37.1,6.2,302.8,26.3,9,10,2024-02-22T06:42:42,2024-02-22T19:50:58,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"YSCB,95925099999,94925099999,F0067,94927099999,95716099999,94926099999"
australia,2024-02-23,83.8,58.8,69.5,85.1,58.8,69.5,57.4,68.6,0.135,100,4.17,rain,0,0,32,16.4,320.2,1008.8,50.3,6.9,198.8,17.3,10,10,2024-02-23T06:43:39,2024-02-23T19:49:46,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"YSCB,95925099999,94925099999,F0067,94927099999,95716099999,94926099999"
australia,2024-02-24,73.4,57.1,64.3,73.4,57.1,64.3,55.1,73.3,0,0,0,,0,0,21,15.7,76.6,1016.6,82.6,6.2,182.9,15.8,9,10,2024-02-24T06:44:36,2024-02-24T19:48:32,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"YSCB,95925099999,94925099999,F0067,94927099999,95716099999,94926099999"
australia,2024-02-25,84.1,47.1,66.2,82.2,47.1,66,51.7,64.1,0,0,0,,0,0,19.9,14.1,359.7,1016.7,28.8,6.2,297,25.6,9,10,2024-02-25T06:45:32,2024-02-25T19:47:18,0.52,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"YSCB,95925099999,94925099999,F0067,94927099999,95716099999,94926099999"
australia,2024-02-26,83.9,55.4,66.9,82.2,55.4,66.7,55,69.6,0,0,0,,0,0,26.2,19,81.2,1015.4,59.8,6,227.8,19.8,9,10,2024-02-26T06:46:29,2024-02-26T19:46:03,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"YSCB,95925099999,94925099999,F0067,94927099999,95716099999,94926099999"
australia,2024-02-27,76.6,59.3,66,76.6,59.3,66,57.8,75.5,0,0,0,,0,0,21.5,11.3,74.2,1018.4,86.2,6.2,212.5,18.3,10,10,2024-02-27T06:47:24,2024-02-27T19:44:47,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"YSCB,95925099999,94925099999,F0067,94927099999,95716099999,94926099999"
australia,2024-02-28,89.5,64.4,74.8,90.6,64.4,75.1,62.5,69,0,0,0,,0,0,19.7,16.5,12,1016.9,80.9,6.2,242.5,21.1,9,10,2024-02-28T06:48:20,2024-02-28T19:43:31,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"YSCB,95925099999,94925099999,F0067,94927099999,95716099999,94926099999"
australia,2024-02-29,89.5,64.9,77,87.6,64.9,76.7,62.2,65.1,0,0,0,,0,0,27.5,14.7,328.2,1014.7,71.8,6.2,133.3,11.6,5,30,2024-02-29T06:49:15,2024-02-29T19:42:13,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"YSCB,95925099999,94925099999,F0067,94927099999,95716099999,94926099999"
australia,2024-03-01,89.8,62.9,76.3,87.8,62.9,76,58.7,57.9,0,0,0,,0,0,24.4,17.6,308.1,1014.8,80,6.2,216.8,18.8,9,10,2024-03-01T06:50:10,2024-03-01T19:40:55,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"YSCB,95925099999,94925099999,F0067,94927099999,95716099999,94926099999"
australia,2024-03-02,83.8,60.8,68.4,81.3,60.8,68.1,55.9,69.6,0.004,100,4.17,rain,0,0,24.2,15.9,28.2,1013.8,87.7,6.2,142.8,12.4,6,10,2024-03-02T06:51:04,2024-03-02T19:39:37,0.72,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"YSCB,95925099999,94925099999,F0067,94927099999,95716099999,94926099999"
australia,2024-03-03,81.9,53.6,67.5,80.2,53.6,67.2,48.9,58.6,0,0,0,,0,0,19.9,20.2,314.2,1014.4,45.8,6.2,271.9,23.5,9,10,2024-03-03T06:51:58,2024-03-03T19:38:18,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"YSCB,95925099999,94925099999,F0067,94927099999,95716099999,94926099999"
australia,2024-03-04,75.2,48.5,60.6,75.2,46,60.5,44.4,58.6,0,0,0,,0,0,25.1,18.9,110.5,1021.2,25.8,6.2,286.9,24.8,9,10,2024-03-04T06:52:52,2024-03-04T19:36:58,0.75,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"YSCB,95925099999,94925099999,F0067,94927099999,95716099999,94926099999"
australia,2024-03-05,80.6,44.6,62.3,80,44.6,62,48.7,66.1,0,0,0,,0,0,14.3,11.1,6.8,1021.7,54.7,6.2,271.1,23.4,9,10,2024-03-05T06:53:45,2024-03-05T19:35:37,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"YSCB,95925099999,94925099999,F0067,94927099999,95716099999,94926099999"
australia,2024-03-06,84.2,51.5,67.2,82.5,51.5,66.8,50.7,61.1,0.001,100,4.17,rain,0,0,16.6,10.9,302.4,1019.3,47.6,6.2,191.1,16.5,9,10,2024-03-06T06:54:38,2024-03-06T19:34:17,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"YSCB,95925099999,94925099999,F0067,94927099999,95716099999,94926099999"
australia,2024-03-07,82.6,51.5,67.2,82.4,51.5,67.1,53.2,63.4,0,0,0,,0,0,23.3,18.9,79.5,1022.3,35,6.2,267.8,23,8,10,2024-03-07T06:55:31,2024-03-07T19:32:55,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"YSCB,95925099999,94925099999,F0067,94927099999,95716099999,94926099999"
australia,2024-03-08,85.3,62.8,72.4,85.4,62.8,72.4,56.4,58.3,0,0,0,rain,0,0,22.1,11.1,71.1,1024.8,82.4,6.6,269.5,23.4,10,10,2024-03-08T06:56:24,2024-03-08T19:31:33,0.92,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"YSCB,95925099999,94925099999,F0067,94927099999,95716099999,94926099999"
australia,2024-03-09,87.4,60.8,73.3,85.1,60.8,72.8,56.4,60.8,0,0,0,,0,0,23.5,12.4,49.1,1025.2,42.6,6.2,270.3,23.2,8,10,2024-03-09T06:57:16,2024-03-09T19:30:11,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"YSCB,95925099999,94925099999,F0067,94927099999,95716099999,94926099999"
australia,2024-03-10,87.5,51.9,69.5,84.5,51.9,68.8,51.2,59.9,0,0,0,,0,0,15.4,12.3,19,1027,12.4,6.2,241.8,20.9,9,10,2024-03-10T06:58:08,2024-03-10T19:28:49,0,Clear,Clear conditions throughout the day.,clear-day,"YSCB,95925099999,F4257,94925099999,F0067,94927099999,95716099999,94926099999"
australia,2024-03-11,84.2,51.7,67.1,82.2,51.7,66.8,52.8,66.3,0,0,0,,0,0,10.5,9.7,22.4,1025.2,60.8,6.2,227,19.7,9,10,2024-03-11T06:58:59,2024-03-11T19:27:26,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"YSCB,95925099999,94925099999,F0067,94927099999,95716099999,94926099999"
australia,2024-03-12,92.3,48.5,68.9,88.7,48.5,68.1,50,58.6,0,0,0,,0,0,26.8,15.6,79.3,1019.2,63.2,6.2,262.6,22.7,9,10,2024-03-12T06:59:50,2024-03-12T19:26:02,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"YSCB,95925099999,94925099999,F0067,94927099999,95716099999,94926099999"
australia,2024-03-13,85.3,56.8,70.7,83.6,56.8,70.4,54.2,58.8,0,0,0,,0,0,10.7,8.9,42.9,1016.6,74,6.2,182.6,15.9,8,10,2024-03-13T07:00:41,2024-03-13T19:24:39,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"YSCB,95925099999,94925099999,F0067,94927099999,95716099999,94926099999"
