name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
australia,2016-03-16,75,58.8,65.8,75,58.8,65.8,52.8,65.2,0,0,0,,0,0,24.8,15,126.4,1019.5,58.6,6.2,159.3,13.6,5,,2016-03-16T07:03:07,2016-03-16T19:20:28,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-03-17,80.6,57.4,67.8,79.8,57.4,67.7,54.1,65.7,0,0,0,,0,0,14.5,12.8,60.8,1013.8,57.3,6.2,220.5,19,8,,2016-03-17T07:03:57,2016-03-17T19:19:04,0.28,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-03-18,66.2,57.2,61.4,66.2,57.2,61.4,53.6,77.7,0.171,100,4.17,rain,0,0,47.2,28.9,309.1,1001.5,74.3,5.6,78,6.7,5,,2016-03-18T07:04:47,2016-03-18T19:17:39,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-03-19,68.2,43,57,68.2,40.2,56.5,40,56.9,0,0,0,,0,0,21.3,12.8,231.5,1010.2,35.6,6.2,258.8,22.4,9,,2016-03-19T07:05:37,2016-03-19T19:16:15,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-03-20,65.6,46.7,56.3,65.6,42.3,55.4,42.6,61.1,0,0,0,,0,0,23,13.5,138.6,1016.9,64.7,6.2,167,14.5,6,,2016-03-20T07:06:27,2016-03-20T19:14:50,0.38,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-03-21,69.1,46.1,57,69.1,42.5,56.2,44.8,66,0,0,0,,0,0,24.2,12.8,142.4,1017.6,52.1,6.2,183.8,16,6,,2016-03-21T07:07:16,2016-03-21T19:13:25,0.41,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-03-22,73.1,43.7,58,73.1,40.2,57.4,45.2,66.5,0,0,0,,0,0,23.5,14.7,148.2,1017.2,33.6,6.2,185.4,16,7,,2016-03-22T07:08:05,2016-03-22T19:12:00,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-03-23,75.2,43,58.4,75.2,42,58.2,46.9,70.7,0,0,0,,0,0,17.2,11.4,334.3,1017.8,62.9,5.1,225.3,19.5,8,,2016-03-23T07:08:54,2016-03-23T19:10:35,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"YSCB,95925099999,94925099999,95723099999,94927099999,95716099999,94926099999"
australia,2016-03-24,71.3,51.5,62.5,71.3,51.5,62.5,49.4,64.6,0,0,0,,0,0,13.4,6.7,210.2,1019.7,81.1,6.2,139.4,12,6,,2016-03-24T07:09:43,2016-03-24T19:09:10,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-03-25,76.7,55.2,63.1,76.7,55.2,63.1,52.3,71.2,0.009,100,8.33,rain,0,0,26.2,11.1,306.9,1017.3,67.3,6.2,135.1,11.7,6,,2016-03-25T07:10:32,2016-03-25T19:07:45,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-03-26,78.5,53.6,64.4,78.5,53.6,64.4,48.8,64.9,0,0,0,,0,0,17.4,12.3,333.4,1016.7,34.1,6.2,232.1,20.2,8,,2016-03-26T07:11:21,2016-03-26T19:06:20,0.58,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-03-27,76.6,53.6,64,76.6,53.6,64,52.6,70.5,0,0,0,,0,0,23.5,21.1,82.4,1017.2,67.5,6.2,164.2,14.1,6,,2016-03-27T07:12:09,2016-03-27T19:04:56,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-03-28,73.2,59.1,64.4,73.2,59.1,64.4,55.3,73.2,0,0,0,,0,0,17.7,10.3,72.7,1017.1,91.5,6.2,96.5,8.2,4,,2016-03-28T07:12:58,2016-03-28T19:03:31,0.65,Overcast,Cloudy skies throughout the day.,cloudy,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-03-29,70.9,59.1,63.4,70.9,59.1,63.4,55.4,76.2,0,0,0,,0,0,17.2,12.4,75.9,1016.8,92.8,6.2,108.8,9.4,5,,2016-03-29T07:13:46,2016-03-29T19:02:07,0.69,Overcast,Cloudy skies throughout the day.,cloudy,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-03-30,71.3,56.8,62.3,71.3,56.8,62.3,49.3,66.7,0.002,100,4.17,rain,0,0,26.6,15,259.1,1014.6,82.1,6.2,190,16.5,7,,2016-03-30T07:14:35,2016-03-30T19:00:43,0.72,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-03-31,73.2,46.1,59.7,73.2,44.7,59.6,46,64.4,0,0,0,,0,0,18.1,12.8,328.3,1016.4,29.9,6.2,204.5,17.7,8,,2016-03-31T07:15:23,2016-03-31T18:59:19,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-04-01,74.8,44.5,60.2,74.8,44.5,60.2,43.9,62.1,0,0,0,,0,0,25.1,18.3,325.2,1017,66.7,6.2,231.6,20,8,,2016-04-01T07:16:11,2016-04-01T18:57:55,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-04-02,78.2,57.4,65.1,78.2,57.4,65.1,39.9,41.2,0,0,0,,0,0,25.1,18.3,303.4,1017.3,39.1,6.2,177.1,15.1,8,,2016-04-02T07:16:59,2016-04-02T18:56:32,0.82,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-04-03,74.5,55.2,61.9,74.5,55.2,61.9,51.3,69.8,0,0,0,,0,0,23.7,17.4,87.1,1023.2,76.6,6.2,130.1,11.6,5,,2016-04-03T06:17:47,2016-04-03T17:55:09,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-04-04,76.6,57.4,64.1,76.6,57.4,64.1,52.7,68.2,0,0,0,,0,0,16.3,12.2,93.5,1021.8,73.4,6.2,138.7,12,5,,2016-04-04T06:18:35,2016-04-04T17:53:46,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-04-05,83.9,53.6,67.8,81.5,53.6,67.5,51.3,61.2,0,0,0,,0,0,30.9,19,320.3,1017.2,38.8,6.2,211.6,18.2,8,,2016-04-05T06:19:24,2016-04-05T17:52:24,0.92,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-04-06,86.9,62.2,74.2,83.8,62.2,73.5,46.2,40.1,0,0,0,,0,0,36.9,25.3,311.1,1014.8,52.5,6.2,225.5,19.4,8,,2016-04-06T06:20:12,2016-04-06T17:51:02,0.95,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-04-07,73.5,48.1,59.9,73.5,48.1,59.8,44.5,60.3,0,0,0,,0,0,18.1,16.7,57.8,1021,55.7,6.2,137.4,11.8,5,,2016-04-07T06:21:00,2016-04-07T17:49:40,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-04-08,64.2,48.6,56.8,64.2,47.7,56.7,45,66.2,0,0,0,,0,0,20.8,16.5,340.9,1022.2,78.6,6.2,95.8,8.4,3,,2016-04-08T06:21:48,2016-04-08T17:48:19,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-04-09,71.5,41.1,56.1,71.5,38.3,55.8,42.7,64.5,0,0,0,,0,0,16.1,11.4,344.3,1021.3,71.8,6.2,200.3,17.5,7,,2016-04-09T06:22:36,2016-04-09T17:46:59,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-04-10,73.5,40.9,56.4,73.5,40.9,56.2,41,60.1,0,0,0,,0,0,26.4,18.9,307.9,1018.6,58.3,6.2,195.7,17,7,,2016-04-10T06:23:24,2016-04-10T17:45:38,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-04-11,74.8,39,56.6,74.8,35.7,56.1,43,65.3,0,0,0,,0,0,14.8,15,24.2,1018.2,51.9,6.2,189.7,16.3,6,,2016-04-11T06:24:12,2016-04-11T17:44:19,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-04-12,73,53.7,60.7,73,53.7,60.7,47.9,64.8,0.002,100,4.17,rain,0,0,18.8,17.6,120.3,1022.2,76.7,6,111.3,9.5,5,,2016-04-12T06:25:00,2016-04-12T17:43:00,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-04-13,71.8,53.3,60.8,71.8,53.3,60.8,49,66.6,0,0,0,,0,0,16.6,13.9,100.2,1026.9,74.3,6.2,141.7,12.3,5,,2016-04-13T06:25:48,2016-04-13T17:41:42,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-04-14,74.9,50.1,60.9,74.9,50.1,60.9,48,66.6,0,0,0,,0,0,11,7.6,154.7,1028.2,58.5,6.2,198.8,17.2,7,,2016-04-14T06:26:37,2016-04-14T17:40:24,0.25,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-04-15,78.5,46.1,59.7,78.5,45.4,59.6,48.2,71.1,0,0,0,,0,0,20.4,12.8,309.3,1024.5,86.8,4.9,176.8,15.3,7,,2016-04-15T06:27:25,2016-04-15T17:39:07,0.26,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-04-16,72.6,51.5,60,72.6,51.5,60,50.6,73.2,0.116,100,8.33,rain,0,0,21,11,350.8,1020.9,87.7,6.1,134.6,11.5,5,,2016-04-16T06:28:13,2016-04-16T17:37:50,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-04-17,66.2,49.9,57.5,66.2,48.5,57.5,51.3,81.2,0.042,100,4.17,rain,0,0,19.7,13.9,97.4,1021.9,82,6.2,89.2,7.7,4,,2016-04-17T06:29:01,2016-04-17T17:36:35,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-04-18,67.7,43.2,55,67.7,41.2,54.3,48.1,80.1,0.001,100,4.17,rain,0,0,19.5,13.2,89.9,1021.7,62,6.1,112.5,9.7,5,,2016-04-18T06:29:50,2016-04-18T17:35:20,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-04-19,73.2,42.4,56.7,73.2,39.5,56.1,44.7,71.5,0,0,0,,0,0,9.6,9.2,9.1,1021.9,67.1,5.1,186.3,15.8,7,,2016-04-19T06:30:38,2016-04-19T17:34:05,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-04-20,76.4,46.4,60.6,76.4,45.5,60.3,48.6,70.1,0,0,0,,0,0,12.5,8.1,160.6,1023.6,69,6.2,175.2,15.1,7,,2016-04-20T06:31:27,2016-04-20T17:32:52,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-04-21,76.7,48,61.7,76.7,46.4,61.5,48.9,68.6,0,0,0,,0,0,19.5,15.4,300,1021.8,50.8,6,184.3,16,7,,2016-04-21T06:32:15,2016-04-21T17:31:39,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-04-22,64.1,55.2,58.4,64.1,55.2,58.4,50.3,75,0.051,100,8.33,rain,0,0,19,13.9,157.9,1021.6,77.7,6.2,137.4,11.7,6,,2016-04-22T06:33:04,2016-04-22T17:30:28,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-04-23,67.4,46.5,56.2,67.4,44.7,55.7,42.3,61.7,0,0,0,,0,0,19.9,13.4,157.9,1026,26.1,6.2,190,16.4,7,,2016-04-23T06:33:52,2016-04-23T17:29:17,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-04-24,67.7,42.9,54,67.7,38.3,52.9,44.3,72.6,0,0,0,,0,0,19,12.8,103.7,1030.1,38.7,6.2,159.5,13.7,6,,2016-04-24T06:34:41,2016-04-24T17:28:07,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-04-25,71.8,42.8,54.4,71.8,39.5,54,42.5,69.8,0,0,0,,0,0,9.4,6.9,282.8,1030.7,25.2,6.2,168.5,14.5,7,,2016-04-25T06:35:29,2016-04-25T17:26:58,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-04-26,75.2,35.4,53.7,75.2,35.4,53.4,36.6,61.5,0,0,0,,0,0,9.6,8.6,273.5,1029,25.7,6.2,186.6,16.1,7,,2016-04-26T06:36:18,2016-04-26T17:25:50,0.63,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-04-27,73,35.8,53.8,73,33.9,53.4,43.1,72.4,0,0,0,,0,0,17.7,14.3,342.4,1025.3,23.6,5.1,183,15.8,7,,2016-04-27T06:37:06,2016-04-27T17:24:42,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-04-28,74.9,42.7,56.6,74.9,40.6,56.4,43.8,66.6,0,0,0,,0,0,21.9,13.3,322.5,1023.2,81.9,6.2,148.5,12.8,6,,2016-04-28T06:37:55,2016-04-28T17:23:36,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-04-29,75.4,48.2,60.1,75.4,48.2,60.1,49.2,71,0.016,100,4.17,rain,0,0,25.7,22.7,323.7,1020.6,84.6,6.1,133.8,11.7,6,,2016-04-29T06:38:44,2016-04-29T17:22:31,0.74,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-04-30,72.7,52.2,62.7,72.7,52.2,62.7,56.3,81.4,0.033,100,4.17,rain,0,0,24.2,14.4,332.3,1017.5,71.4,6.2,107.5,9.3,5,,2016-04-30T06:39:32,2016-04-30T17:21:27,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-05-01,67.8,50.5,58.8,67.8,50.5,58.8,46.9,68.3,0.009,100,8.33,rain,0,0,42.5,28.1,305.7,1013.1,50.1,6.1,128.5,11,6,,2016-05-01T06:40:21,2016-05-01T17:20:24,0.8,"Rain, Partially cloudy",Clearing in the afternoon with rain in the morning and afternoon.,rain,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-05-02,59.1,40.7,50,59.1,34.7,47.3,36.4,60.9,0,0,0,,0,0,26.4,18.8,326.8,1015.9,16,6.2,177.2,15.3,7,,2016-05-02T06:41:09,2016-05-02T17:19:23,0.84,Clear,Clear conditions throughout the day.,clear-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-05-03,64.6,43.3,55.3,64.6,39.3,53.7,38.7,55.4,0,0,0,,0,0,42.3,26.4,314.3,1010.6,20.8,6.2,170.8,14.8,6,,2016-05-03T06:41:58,2016-05-03T17:18:22,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-05-04,62.4,45.5,56.1,62.4,42.4,55.5,40.7,57.7,0,0,0,,0,0,28.9,15.4,324.5,1015.5,41.4,6.2,130.4,11,6,,2016-05-04T06:42:46,2016-05-04T17:17:23,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-05-05,65.8,32.2,49.3,65.8,30.5,48.2,38.1,68.6,0,0,0,,0,0,23,18.3,353.3,1019.8,7.8,6.2,169.7,14.7,6,,2016-05-05T06:43:34,2016-05-05T17:16:24,0.94,Clear,Clear conditions throughout the day.,clear-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-05-06,72.7,34,50.8,72.7,34,50.5,40.8,72.9,0,0,0,,0,0,17.2,10.3,339.2,1020.4,21.9,6.2,167.2,14.3,6,,2016-05-06T06:44:23,2016-05-06T17:15:27,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-05-07,73.2,35.5,52.8,73.2,35,52.5,41.7,70.7,0,0,0,,0,0,11.2,12.3,310.4,1021,42.7,5.9,160.6,14,6,,2016-05-07T06:45:11,2016-05-07T17:14:31,0,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-05-08,58.6,51.8,55.3,58.6,51.8,55.3,52.7,91.3,0.742,100,12.5,rain,0,0,14.1,9.2,14.1,1016.7,97.7,5.1,20.6,1.8,1,,2016-05-08T06:45:59,2016-05-08T17:13:37,0.04,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-05-09,62.7,57.1,59.4,62.7,57.1,59.4,57,92.1,0.46,100,12.5,rain,0,0,47.2,27.7,333.7,1006.8,83.1,5.4,20.2,1.8,1,,2016-05-09T06:46:47,2016-05-09T17:12:44,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-05-10,60.4,50,55,60.4,50,55,47.8,77,0.066,100,12.5,rain,0,0,44.7,26.4,318.9,1007,67.6,6.2,83.6,7.1,4,,2016-05-10T06:47:34,2016-05-10T17:11:52,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-05-11,55.6,46.2,50.5,55.6,40.4,47.6,38.6,64.2,0.02,100,12.5,rain,0,0,38,24.2,309.7,1014.6,54.8,6.2,107.4,9.2,4,,2016-05-11T06:48:22,2016-05-11T17:11:01,0.14,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-05-12,58.9,48,53.8,58.9,39.5,51.6,48.6,83.1,0.017,100,12.5,rain,0,0,33.8,31.1,326.4,1016.3,75.1,6.2,51.9,4.6,2,,2016-05-12T06:49:09,2016-05-12T17:10:12,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-05-13,66.2,44.5,57,66.2,44.5,56.9,46.1,68.8,0.005,100,4.17,rain,0,0,31.5,21.8,327.7,1022.8,50.4,6.2,117,10,5,,2016-05-13T06:49:56,2016-05-13T17:09:24,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-05-14,65.9,33.8,49.2,65.9,29.4,48.5,42.4,80.8,0,0,0,,0,0,20.4,16.3,339.9,1023.8,30.8,4.5,158.7,13.7,6,,2016-05-14T06:50:43,2016-05-14T17:08:38,0.25,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-05-15,69.5,52.1,58.8,69.5,52.1,58.8,46.4,66.2,0,0,0,,0,0,35.3,21.2,329.5,1017.9,38.7,6.2,141.8,12.2,5,,2016-05-15T06:51:29,2016-05-15T17:07:53,0.27,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-05-16,65.8,37.2,52.1,65.8,35.4,51.2,43.2,74.5,0,0,0,,0,0,21.7,17.2,338.3,1019.8,36.3,6.2,151.6,13.1,6,,2016-05-16T06:52:15,2016-05-16T17:07:09,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-05-17,68,39.5,57,68,39.5,56.6,42.4,61.6,0.001,100,4.17,rain,0,0,34.4,19.7,322,1017.7,10,6.2,153.3,13.4,6,,2016-05-17T06:53:01,2016-05-17T17:06:27,0.34,Rain,Clear conditions throughout the day with early morning rain.,rain,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-05-18,58.6,32.4,44.6,58.6,29.7,42.6,37.8,79.1,0,0,0,,0,0,25.7,17.2,330.8,1019,44.9,6.1,148.6,13,6,,2016-05-18T06:53:47,2016-05-18T17:05:46,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-05-19,61,35.5,50.9,61,30.9,49.9,40.6,70,0,0,0,,0,0,36,21.9,295.1,1017.1,47.6,6.9,129.1,11.1,5,,2016-05-19T06:54:32,2016-05-19T17:05:07,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"YSCB,95925099999,94925099999,95723099999,94927099999,95716099999,94926099999"
australia,2016-05-20,66.2,42.7,55.2,66.2,38,54.7,45.5,71.6,0,0,0,,0,0,30.2,19.7,321.4,1020.7,45.7,6.2,124.1,10.8,5,,2016-05-20T06:55:17,2016-05-20T17:04:29,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,remote,95716099999,94926099999"
australia,2016-05-21,65.8,37.1,48.9,65.8,34.6,48.1,43.2,83.1,0,0,0,,0,0,13.9,6.6,182.9,1026.1,77.8,5.8,113.4,9.7,5,,2016-05-21T06:56:01,2016-05-21T17:03:53,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-05-22,69.9,35.2,51.1,69.9,30.2,50,43.7,79.4,0,0,0,,0,0,19,12.4,346.1,1023.1,53.3,5.5,140.2,12.2,6,,2016-05-22T06:56:44,2016-05-22T17:03:19,0.5,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-05-23,62.1,41,52.4,62.1,37.1,50.9,40.8,68.4,0,0,0,,0,0,40.3,26.4,300.7,1016.6,34.7,6.2,120.7,10.5,5,,2016-05-23T06:57:28,2016-05-23T17:02:46,0.54,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-05-24,59.2,44.2,49.9,59.2,38.3,46.4,37.7,64,0,0,0,,0,0,28.2,21.9,322.9,1017.6,32.8,6.2,127.8,11.1,5,,2016-05-24T06:58:10,2016-05-24T17:02:14,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-05-25,56.9,30.6,46.3,56.9,24.7,43.8,38.4,75.3,0,0,0,,0,0,24.6,17.2,344.5,1016.2,63.5,6.2,114.1,9.9,5,,2016-05-25T06:58:53,2016-05-25T17:01:45,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-05-26,53.5,46.6,48.7,53.5,40.3,44.1,45,87.2,0.134,100,8.33,rain,0,0,31.5,19.7,321.6,1005.3,84.7,6.1,21,1.9,1,,2016-05-26T06:59:34,2016-05-26T17:01:16,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-05-27,53.2,39,47.5,53.2,33.4,42.8,35.2,62.8,0,0,0,,0,0,38.3,20.2,295.6,1004.6,50.4,6.2,102.1,9,4,,2016-05-27T07:00:15,2016-05-27T17:00:50,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
